Date,GBPPLN,GBPHKD,GBPAUD,GBPMXN,GBPEUR,GBPHUF,GBPDKK,GBPCZK,GBPNZD,GBPZAR,GBPCAD,GBPNOK,GBPUSD,GBPJPY,GBPSGD,GBPSEK,GBPCHF,SIVR,IAU,USO,DBA,LIT,UGA,COPX
2015-06-30,5.904,12.155,2.0386,24.6389,1.4085,442.8,10.51,38.3545,2.3121,19.0753,1.9575,12.3368,1.5683,191.982,2.1124,13.0175,1.4673,15.452,11.34,19.88,23.35,11.52,41.21,6.87
2015-07-01,5.9145,12.098,2.0435,24.6141,1.4137,442.86,10.539,38.5341,2.3262,19.1138,1.965,12.3818,1.5608,192.338,2.1116,13.0847,1.4799,15.34,11.3,19.1,23.27,11.51,40.53,6.75
2015-07-02,5.896,12.097,2.0438,24.4343,1.4078,442.61,10.492,38.3361,2.3188,19.0885,1.9574,12.4155,1.5606,192.078,2.1029,13.1875,1.4717,15.38,11.27,18.93,23.27,11.47,40.92,6.79
2015-07-06,5.929,12.095,2.0826,24.5096,1.4117,445.91,10.53,38.3043,2.3391,19.2823,1.9735,12.6044,1.5603,191.291,2.1015,13.2075,1.4706,15.4106,11.3,17.73,23.2,11.02,38.97,6.58
2015-07-07,5.911,11.987,2.0753,24.423,1.4044,444.57,10.483,38.0483,2.3192,19.215,1.9657,12.615,1.5459,189.367,2.0942,13.1515,1.4633,14.86,11.18,17.76,23.02,10.75,39.53,6.39
2015-07-08,5.8705,11.914,2.0682,24.3517,1.3884,441.0,10.353,37.6653,2.2869,19.3065,1.9581,12.6395,1.537,185.476,2.0748,12.9989,1.4529,14.88,11.21,17.38,22.93,10.3699,40.42,6.19
2015-07-09,5.849,11.916,2.0617,24.304,1.3896,437.31,10.363,37.6374,2.2753,19.1827,1.9535,12.4735,1.5375,187.22,2.0745,13.004,1.4572,15.19,11.23,17.71,22.91,10.45,41.05,6.31
2015-07-13,5.8195,12.004,2.0933,24.3155,1.4087,436.32,10.498,38.1592,2.3174,19.274,1.9732,12.5179,1.5488,191.396,2.1013,13.1355,1.4711,15.24,11.2,17.51,23.18,10.97,39.12,6.51
2015-07-14,5.862,12.118,2.0979,24.4847,1.4202,440.89,10.59,38.3941,2.3296,19.2593,1.9901,12.6708,1.5634,192.838,2.1243,13.2869,1.4771,15.1167,11.17,17.72,23.23,11.0199,38.87,6.54
2015-07-15,5.8905,12.118,2.118,24.6948,1.4284,441.66,10.644,38.643,2.3765,19.3885,2.0191,12.7435,1.5636,193.804,2.1344,13.2832,1.4884,14.8401,11.1,17.23,23.1,10.8099,37.48,6.49
2015-07-16,5.8946,12.096,2.1058,24.7104,1.4342,443.62,10.699,38.828,2.3945,19.3181,2.0236,12.7407,1.5608,193.776,2.1309,13.3395,1.4941,14.78,11.06,17.05,22.95,10.79,38.25,6.45
2015-07-20,5.9234,12.062,2.1106,24.9049,1.4369,445.29,10.719,38.8963,2.3673,19.3408,2.0231,12.7957,1.5565,193.439,2.1336,13.4119,1.5002,14.46,10.65,16.69,22.41,10.69,38.77,6.16
2015-07-21,5.8766,12.057,2.0949,24.8973,1.4222,438.16,10.613,38.5612,2.3467,19.1625,2.0138,12.6045,1.5557,192.694,2.1209,13.2842,1.4909,14.56,10.62,16.91,22.29,10.66,38.62,6.18
2015-07-22,5.878,12.101,2.115,25.1339,1.4291,439.58,10.658,38.6212,2.3524,19.3505,2.0343,12.7284,1.5615,193.574,2.1304,13.4142,1.4983,14.54,10.56,16.34,22.16,10.5428,37.52,6.06
2015-07-23,5.8064,12.024,2.1081,25.1574,1.4124,437.89,10.535,38.1608,2.3448,19.2863,2.0212,12.6764,1.5515,192.23,2.1238,13.2809,1.4892,14.3891,10.52,16.14,22.04,10.438,37.28,5.89
2015-07-27,5.7777,12.057,2.1384,25.3498,1.4032,435.15,10.47,37.9136,2.3552,19.6425,2.0283,12.7121,1.5559,191.788,2.1305,13.2392,1.4968,14.31,10.58,15.65,21.33,10.08,36.26,5.5
2015-07-28,5.8092,12.101,2.1264,25.3993,1.4105,436.08,10.529,38.104,2.3239,19.5985,2.0187,12.7311,1.5614,192.972,2.1274,13.3562,1.5019,14.43,10.58,15.85,21.58,10.2145,36.0,5.72
2015-07-29,5.8515,12.095,2.1368,25.402,1.4201,438.32,10.594,38.4545,2.3434,19.5352,2.0201,12.7145,1.5605,193.392,2.1353,13.4685,1.5092,14.56,10.6,16.24,21.55,10.3,36.42,5.75
2015-07-30,5.9033,12.09,2.1397,25.3833,1.4261,440.3,10.64,38.5748,2.3597,19.7959,2.0284,12.739,1.5596,193.673,2.1443,13.446,1.5112,14.4831,10.51,16.1,21.6,10.28,36.52,5.59
2015-08-03,5.8971,12.083,2.1427,25.2169,1.4231,437.37,10.615,38.4623,2.3731,19.7595,2.05,12.8506,1.5587,193.25,2.1468,13.48,1.5104,14.27,10.49,15.1,21.41,10.14,34.78,5.49
2015-08-04,5.975,12.068,2.1094,25.3554,1.4296,442.8,10.664,38.6529,2.3819,19.813,2.0532,12.8867,1.5565,193.53,2.1503,13.5437,1.5219,14.318,10.52,15.22,21.5,10.11,35.0,5.46
2015-08-05,5.9655,12.093,2.1214,25.5136,1.4309,442.39,10.674,38.6638,2.3929,19.9246,2.0556,12.873,1.56,194.711,2.1587,13.5687,1.5273,14.34,10.48,15.03,21.52,10.25,34.63,5.421
2015-08-06,5.9425,12.022,2.112,25.2969,1.42,441.14,10.588,38.3517,2.3687,19.727,2.0334,12.8285,1.551,193.418,2.1457,13.5515,1.5212,14.37,10.52,14.87,21.34,10.1,34.06,5.47
2015-08-10,5.9372,12.081,2.1022,25.1864,1.4146,440.23,10.554,38.2254,2.3562,19.6966,2.0281,12.7665,1.5585,194.102,2.1515,13.5361,1.533,14.99,10.66,14.89,21.85,10.24,34.94,5.69
2015-08-11,5.9123,12.091,2.1295,25.4018,1.4112,439.34,10.526,38.1137,2.3766,19.9035,2.0411,12.8737,1.558,194.872,2.1842,13.4759,1.5398,15.05,10.72,14.49,21.65,10.042,35.14,5.4385
2015-08-12,5.8575,12.109,2.1155,25.3747,1.3992,435.24,10.443,37.797,2.3618,19.904,2.0257,12.7353,1.5615,193.929,2.1844,13.4127,1.5225,15.24,10.86,14.44,21.11,9.89,36.4,5.47
2015-08-13,5.841,12.104,2.1185,25.6,1.3992,433.36,10.443,37.7828,2.3807,19.9784,2.0398,12.8073,1.5608,194.174,2.1803,13.2187,1.523,15.118,10.77,14.09,21.39,9.87,35.43,5.37
2015-08-17,5.8511,12.083,2.1132,25.5979,1.4066,434.53,10.498,38.0023,2.3701,20.1027,2.0404,12.7884,1.5583,193.866,2.1925,13.2726,1.5248,15.051,10.79,13.89,21.31,10.13,34.24,5.3
2015-08-18,5.9105,12.141,2.1343,25.6935,1.4199,438.8,10.597,38.3596,2.3769,20.175,2.0443,12.9612,1.5658,194.759,2.1981,13.384,1.5307,14.61,10.8,14.05,21.31,9.97,33.77,5.17
2015-08-19,5.8881,12.155,2.1334,26.0293,1.4102,437.0,10.523,38.0895,2.378,20.1895,2.0581,13.0035,1.5678,194.297,2.1991,13.357,1.5139,14.99,10.94,13.43,21.14,9.82,32.32,5.1
2015-08-20,5.8522,12.16,2.1378,26.3391,1.3963,435.44,10.422,37.7067,2.3689,20.2833,2.0524,12.9219,1.5688,193.662,2.2014,13.3576,1.5042,15.2,11.14,13.37,21.26,9.62,31.81,5.1
2015-08-24,5.7477,12.21,2.2045,27.0604,1.3606,425.07,10.134,36.748,2.4444,20.8068,2.0932,12.9561,1.5754,186.502,2.2215,13.0061,1.4671,14.54,11.14,12.49,20.74,9.027,29.87,4.7
2015-08-25,5.778,12.166,2.2014,27.0521,1.3585,428.38,10.158,36.7226,2.4206,20.6333,2.0916,12.9085,1.5696,186.647,2.2037,13.1229,1.4746,14.38,11.02,12.73,20.77,8.79,29.55,4.72
2015-08-26,5.772,11.995,2.173,26.3577,1.3652,430.47,10.186,36.96,2.3993,20.3096,2.0574,12.932,1.5476,186.122,2.1747,13.1071,1.4733,13.9429,10.87,12.77,20.68,8.951,28.53,4.75
2015-08-27,5.7978,11.941,2.1477,25.9793,1.37,430.89,10.226,37.0627,2.3778,20.2233,2.0332,12.7889,1.5408,186.524,2.155,13.029,1.4874,14.19,10.85,13.95,20.91,9.33,30.36,5.107
2015-08-31,5.7791,11.895,2.1579,25.705,1.3684,428.77,10.21,36.9865,2.4143,20.3573,2.0175,12.6845,1.535,186.043,2.165,12.9888,1.4827,14.37,10.98,15.89,20.88,9.4,33.94,5.19
2015-09-01,5.7362,11.858,2.18,25.9359,1.3549,425.41,10.105,36.6041,2.4151,20.5063,2.0267,12.6926,1.53,183.028,2.1629,12.8946,1.4686,14.34,11.02,14.81,20.66,9.03,31.85,4.89
2015-09-02,5.77,11.862,2.1718,25.7591,1.3648,426.86,10.181,36.8469,2.4036,20.5264,2.0303,12.6205,1.5307,184.42,2.1659,12.899,1.4842,14.42,10.95,15.09,20.62,9.09,32.67,4.9199
2015-09-03,5.7786,11.821,2.1733,25.6428,1.3714,428.95,10.232,37.0394,2.3878,20.6728,2.0115,12.6103,1.5254,183.334,2.1601,12.826,1.4847,14.43,10.88,15.34,20.68,9.24,32.88,5.0001
2015-09-08,5.8003,11.932,2.1891,25.8917,1.3739,430.38,10.249,37.151,2.42,21.091,2.0332,12.6665,1.5395,184.704,2.1818,12.9285,1.5057,14.52,10.84,15.02,20.93,9.29,32.08,5.1
2015-09-09,5.7605,11.901,2.2002,25.9624,1.3687,430.99,10.211,37.0082,2.4438,21.2968,2.0387,12.6061,1.5356,184.774,2.1787,12.8865,1.4969,14.34,10.7,14.51,20.96,9.37,31.28,5.0999
2015-09-10,5.757,11.962,2.1802,25.846,1.3681,430.68,10.201,36.9689,2.4444,21.0158,2.0417,12.608,1.5435,186.418,2.1801,12.9015,1.5018,14.39,10.72,14.93,20.92,9.31,31.96,5.13
2015-09-14,5.7342,11.952,2.1603,25.8063,1.364,427.19,10.171,36.8526,2.4352,20.789,2.0446,12.6229,1.5422,185.584,2.1668,12.7317,1.4932,14.17,10.72,14.39,21.19,9.2201,29.96,5.0
2015-09-15,5.7127,11.892,2.1509,25.6092,1.3612,424.84,10.156,36.8398,2.4175,20.645,2.0323,12.5566,1.5345,184.682,2.1507,12.7327,1.4948,14.18,10.67,14.57,21.08,9.38,30.6,5.05
2015-09-16,5.7668,12.01,2.1535,25.6468,1.3741,427.78,10.238,37.2248,2.4413,20.5587,2.0413,12.622,1.5498,186.834,2.1649,12.7795,1.504,14.64,10.81,15.36,20.95,9.58,31.74,5.1805
2015-09-17,5.7225,12.069,2.1704,25.8321,1.3654,422.59,10.177,36.9688,2.4446,20.6593,2.0504,12.6045,1.5573,187.094,2.1752,12.7375,1.496,14.85,10.94,15.23,20.87,9.515,31.71,5.23
2015-09-21,5.8004,12.021,2.1752,25.8362,1.3856,430.15,10.344,37.4563,2.4531,20.884,2.0548,12.7511,1.5512,186.921,2.1867,12.9691,1.5078,14.93,10.94,15.05,20.89,9.46,32.04,4.87
2015-09-22,5.795,11.896,2.1697,25.9336,1.3804,428.86,10.285,37.3737,2.4416,20.9894,2.0373,12.722,1.535,184.22,2.1755,12.8858,1.4966,14.53,10.88,14.92,20.71,9.28,32.26,4.54
2015-09-23,5.7511,11.816,2.1792,26.1061,1.3628,425.47,10.168,37.045,2.4311,21.156,2.0318,12.6325,1.5248,183.298,2.1739,12.8436,1.4927,14.527,10.91,14.44,20.69,9.39,31.71,4.45
2015-09-24,5.7472,11.799,2.1701,25.6602,1.362,427.97,10.163,37.113,2.4015,21.1149,2.0306,12.9066,1.5224,183.14,2.169,12.8067,1.4887,14.86,11.13,14.59,20.76,9.31,31.37,4.48
2015-09-28,5.7215,11.75,2.1725,25.8873,1.35,424.06,10.068,36.7337,2.3998,21.3107,2.0303,12.936,1.5164,181.848,2.1658,12.8215,1.4777,14.3299,10.94,14.38,20.96,8.99,30.8,4.12
2015-09-29,5.698,11.745,2.1658,25.7896,1.3466,422.16,10.043,36.6005,2.3851,21.163,2.034,12.8244,1.5156,181.551,2.1636,12.6888,1.4716,14.37,10.9,14.61,20.89,8.9201,31.33,4.1385
2015-09-30,5.745,11.719,2.16,25.5985,1.3537,424.15,10.097,36.7799,2.3671,20.9457,2.0152,12.8854,1.5123,181.363,2.1526,12.6565,1.473,14.26,10.78,14.68,20.88,9.29,31.65,4.2352
2015-10-01,5.7409,11.728,2.1508,25.5634,1.3521,422.65,10.085,36.6933,2.3619,21.0546,2.0043,12.7577,1.5134,181.365,2.1636,12.6753,1.4786,14.27,10.76,14.58,20.79,9.39,31.715,4.35
2015-10-05,5.7415,11.736,2.1389,25.397,1.3534,422.38,10.097,36.6943,2.3336,20.6007,1.9823,12.7206,1.5146,182.435,2.1512,12.6126,1.4776,15.33,10.96,15.0,21.02,9.68,32.17,4.78
2015-10-06,5.7272,11.802,2.1272,25.3555,1.3512,419.81,10.084,36.554,2.3279,20.597,1.9856,12.6058,1.5229,183.094,2.1624,12.5381,1.473,15.52,11.08,15.74,21.29,9.805,33.19,4.95
2015-10-07,5.7634,11.868,2.1255,25.4899,1.3625,425.78,10.167,36.919,2.3168,20.602,1.9999,12.5677,1.5314,183.759,2.162,12.6294,1.491,15.72,11.06,15.57,21.26,9.94,32.47,5.258
2015-10-08,5.737,11.895,2.1159,25.2478,1.3601,423.32,10.143,36.8902,2.3052,20.4125,1.9961,12.4895,1.5349,184.042,2.1556,12.6485,1.482,15.41,11.01,16.04,21.25,10.105,32.71,5.35
2015-10-12,5.7009,11.889,2.0856,25.2667,1.3504,418.63,10.079,36.5695,2.2845,20.4447,1.9945,12.4196,1.5342,184.174,2.1461,12.5507,1.477,15.55,11.23,15.31,21.37,10.1199,31.3,5.49
2015-10-13,5.6688,11.819,2.1145,25.3976,1.34,417.33,9.994,36.3314,2.2969,20.6622,1.9862,12.4229,1.5252,182.645,2.1375,12.4034,1.4606,15.5984,11.28,15.06,21.51,10.0,30.39,5.3
2015-10-14,5.6957,11.99,2.1191,25.4438,1.3487,417.5,10.061,36.5164,2.2757,20.4358,2.0002,12.502,1.5471,183.896,2.1334,12.55,1.4686,15.88,11.48,15.05,21.42,10.03,30.315,5.39
2015-10-15,5.7545,11.993,2.1123,25.3563,1.3608,420.43,10.148,36.8229,2.2643,20.174,1.9915,12.5321,1.5475,184.08,2.1345,12.7377,1.472,15.8301,11.43,15.13,21.29,10.17,30.42,5.3901
2015-10-19,5.7945,11.982,2.1337,25.4916,1.3655,422.99,10.183,36.9561,2.2752,20.551,2.0128,12.5713,1.5463,184.779,2.1474,12.8562,1.4784,15.55,11.29,14.83,21.17,10.26,29.44,5.072
2015-10-20,5.793,11.969,2.1267,25.5704,1.3604,422.07,10.147,36.8199,2.2872,20.4783,2.0057,12.5366,1.5444,185.026,2.1468,12.8264,1.4766,15.6283,11.38,14.73,21.39,10.33,29.6,5.04
2015-10-21,5.8294,11.948,2.1368,25.6724,1.3591,423.44,10.141,36.768,2.2949,20.835,2.0246,12.6162,1.5417,184.859,2.1474,12.8291,1.4787,15.42,11.27,14.43,21.31,10.2201,29.7,4.98
2015-10-22,5.8914,11.926,2.1323,25.3538,1.3882,429.8,10.337,37.572,2.2678,20.6211,2.0159,12.7568,1.5391,185.741,2.1458,12.9942,1.4974,15.546,11.27,14.51,21.21,10.34,30.2,5.13
2015-10-26,5.931,11.894,2.119,25.3541,1.3882,432.05,10.352,37.5926,2.2632,20.9161,2.0198,12.7796,1.5348,185.766,2.1366,13.0416,1.5082,15.58,11.24,14.01,21.19,10.36,29.5,5.1884
2015-10-27,5.937,11.864,2.128,25.3238,1.3876,432.08,10.345,37.5771,2.2611,20.9439,2.0314,12.9492,1.531,184.389,2.1382,13.0234,1.5108,15.56,11.27,13.82,21.08,10.18,29.47,5.0598
2015-10-28,5.98,11.832,2.1486,25.4117,1.3974,434.7,10.421,37.828,2.2824,20.9359,2.0146,13.0732,1.527,184.896,2.1411,13.036,1.517,15.6999,11.18,14.69,21.18,10.3686,30.7201,5.14
2015-10-29,5.9645,11.871,2.1635,25.4545,1.3936,432.36,10.398,37.7344,2.2877,21.278,2.0163,13.1136,1.5318,185.275,2.1487,13.044,1.5151,15.305,11.06,14.63,21.13,10.4399,30.8,4.97
2015-11-02,5.954,11.945,2.1578,25.3357,1.3999,437.85,10.436,37.9039,2.2855,21.2402,2.0193,13.0837,1.5415,186.125,2.1549,13.1439,1.5212,15.14,10.95,14.75,21.18,10.49,31.66,5.04
2015-11-03,5.9765,11.95,2.1466,25.2746,1.4064,440.23,10.491,38.0416,2.3162,21.1922,2.0144,13.1106,1.5419,186.684,2.1507,13.1556,1.5279,14.9923,10.78,15.28,21.22,10.45,33.23,5.23
2015-11-04,6.0062,11.925,2.1547,25.4435,1.416,445.07,10.56,38.2548,2.3342,21.451,2.0237,13.299,1.5388,186.978,2.1577,13.2678,1.5279,14.81,10.68,14.85,21.03,10.54,32.14,5.13
2015-11-05,5.94,11.789,2.1286,25.2343,1.3973,438.19,10.424,37.8054,2.3006,21.1165,2.0023,12.9951,1.5212,185.116,2.1395,13.1134,1.5138,14.728,10.65,14.48,20.88,10.501,31.51,5.0134
2015-11-09,5.9765,11.717,2.1458,25.3605,1.405,440.39,10.482,37.932,2.3141,21.6035,2.0072,13.0706,1.5115,186.034,2.1502,13.1118,1.5164,14.3,10.53,14.08,20.39,10.2,31.51,4.78
2015-11-10,5.971,11.722,2.1517,25.3149,1.4096,440.67,10.521,38.0996,2.314,21.539,2.0078,13.0325,1.5121,186.313,2.149,13.1289,1.5214,14.14,10.5,14.09,20.31,10.078,31.3,4.72
2015-11-11,5.958,11.793,2.1514,25.4378,1.4142,440.6,10.552,38.2103,2.3175,21.5311,2.0173,13.078,1.5217,186.869,2.159,13.1871,1.527,14.04,10.48,13.76,20.52,10.05,30.6599,4.5699
2015-11-12,5.9605,11.799,2.1372,25.4739,1.4086,440.2,10.509,38.0706,2.3266,21.7674,2.0237,13.1983,1.5225,186.727,2.159,13.1308,1.5235,14.03,10.47,13.35,20.63,10.021,29.31,4.42
2015-11-16,6.033,11.775,2.142,25.4728,1.4222,443.41,10.611,38.4019,2.3398,21.7322,2.0262,13.2172,1.52,187.364,2.16,13.2502,1.5345,14.01,10.46,13.39,20.36,10.21,28.7,4.3
2015-11-17,6.065,11.792,2.1404,25.4295,1.4295,444.51,10.663,38.6332,2.3489,21.718,2.0263,13.2019,1.5215,187.783,2.1667,13.3145,1.543,13.93,10.33,13.01,20.38,10.2308,28.41,4.275
2015-11-18,6.0625,11.802,2.1428,25.4741,1.4281,443.21,10.656,38.5785,2.3519,21.568,2.0269,13.2005,1.5229,188.188,2.1644,13.2824,1.5526,13.92,10.32,13.05,20.33,20.203,29.05,13.02
2015-11-19,6.0545,11.847,2.1269,25.417,1.425,441.75,10.63,38.4914,2.3301,21.428,2.0324,13.143,1.5288,187.962,2.1598,13.251,1.549,13.99,10.45,12.96,20.59,20.62,29.14,13.069
2015-11-23,6.04,11.718,2.101,25.0127,1.4216,443.27,10.608,38.3986,2.3209,21.29,2.0203,13.075,1.5121,185.818,2.1419,13.1775,1.5397,13.86,10.31,13.02,20.74,20.6193,29.7901,12.53
2015-11-24,6.035,11.689,2.0764,24.9194,1.417,441.83,10.569,38.278,2.3006,21.1248,2.0061,13.0348,1.5084,184.787,2.1254,13.1007,1.5333,13.9,10.39,13.32,20.62,20.49,31.27,12.6801
2015-11-25,6.0715,11.718,2.0837,24.9591,1.4233,444.28,10.619,38.4496,2.2974,21.3313,2.0098,13.0703,1.5122,185.547,2.1232,13.1957,1.5446,13.91,10.33,13.39,20.72,20.51,31.24,12.57
2015-11-30,6.08,11.677,2.0837,24.9503,1.4243,442.67,10.629,38.4488,2.2859,21.721,2.0097,13.0895,1.5063,185.501,2.1249,13.1338,1.549,13.83,10.28,12.93,20.51,20.27,30.39,12.62
2015-12-01,6.0732,11.684,2.0584,24.8923,1.4187,443.14,10.581,38.333,2.2594,21.7699,2.0138,13.0049,1.5074,185.288,2.119,13.0927,1.5467,13.92,10.31,12.95,20.8,20.28,31.32,12.88
2015-12-02,6.022,11.579,2.0466,24.7472,1.4085,436.88,10.505,38.048,2.2498,21.4552,1.9949,12.9289,1.4941,184.178,2.1085,12.9624,1.5219,13.76,10.15,12.48,20.6,19.97,29.95,12.5952
2015-12-03,5.9763,11.729,2.065,25.2676,1.3861,434.05,10.333,37.457,2.2685,21.7082,2.0206,12.849,1.5137,185.665,2.1122,12.8453,1.5038,13.87,10.26,12.77,20.84,20.07,29.94,12.46
2015-12-07,6.0027,11.661,2.0727,25.398,1.3889,434.73,10.363,37.5147,2.267,21.8377,2.0327,13.0218,1.5047,185.634,2.1153,12.8511,1.5051,14.02,10.35,11.72,20.65,19.81,28.01,11.91
2015-12-08,5.981,11.632,2.0791,25.5317,1.3777,432.02,10.277,37.2024,2.2556,21.9265,2.0384,13.1498,1.5009,184.459,2.1121,12.7651,1.4896,13.89,10.37,11.68,20.49,19.31,27.72,11.57
2015-12-09,5.9883,11.764,2.0999,25.8951,1.378,434.91,10.279,37.2239,2.2528,22.614,2.0593,13.1608,1.518,184.649,2.1315,12.7664,1.4926,13.88,10.35,11.56,20.61,19.49,28.65,11.77
2015-12-10,6.0135,11.743,2.0861,26.0193,1.3846,439.52,10.332,37.4029,2.2485,23.3317,2.0661,13.0992,1.5155,184.366,2.1269,12.9058,1.498,13.83,10.35,11.37,20.63,19.17,29.4,11.89
2015-12-14,6.0185,11.759,2.0935,26.2763,1.3788,437.57,10.29,37.237,2.2432,22.9052,2.082,13.1133,1.5171,183.449,2.1346,12.8532,1.495,13.431,10.27,11.16,20.42,18.7,28.69,11.27
2015-12-15,5.9262,11.654,2.0879,25.7214,1.3754,433.83,10.262,37.1596,2.2185,22.4457,2.0655,13.0402,1.5037,182.941,2.1134,12.7762,1.4901,13.49,10.24,11.4,20.38,19.07,28.7,11.26
2015-12-16,5.905,11.609,2.0791,25.4345,1.3769,433.9,10.262,37.1572,2.2164,22.3682,2.0642,13.126,1.4979,183.259,2.1067,12.7507,1.4851,13.82,10.37,10.99,20.22,19.73,28.55,11.5
2015-12-17,5.9117,11.554,2.0943,25.3904,1.3766,435.66,10.264,37.1942,2.2284,22.637,2.0768,13.0475,1.4905,182.614,2.114,12.7487,1.483,13.48,10.15,10.74,20.17,19.5999,29.08,11.03
2015-12-21,5.7957,11.536,2.0717,25.5216,1.3651,427.39,10.177,36.8596,2.1988,22.4508,2.078,13.055,1.4884,180.443,2.0949,12.6364,1.4769,14.04,10.4,10.66,20.33,19.5501,27.92,11.4
2015-12-22,5.746,11.492,2.0505,25.4565,1.3534,424.65,10.101,36.5599,2.1758,22.4622,2.0639,12.9235,1.4826,179.441,2.0807,12.493,1.4644,13.9802,10.35,10.77,20.34,19.95,27.45,11.69
2015-12-23,5.7795,11.525,2.0568,25.5688,1.3633,428.18,10.175,36.807,2.1902,22.602,2.0602,12.9497,1.487,179.797,2.0892,12.558,1.4731,14.04,10.32,11.26,20.48,20.29,29.23,12.2199
2015-12-24,5.7593,11.557,2.0513,25.7142,1.3604,429.06,10.144,36.6443,2.1889,22.7287,2.0623,12.963,1.4908,179.327,2.0913,12.5094,1.4702,14.06,10.39,11.3,20.48,20.2,29.2601,12.23
2015-12-28,5.7552,11.531,2.0517,25.63,1.3565,425.01,10.115,36.6455,2.1712,22.735,2.0681,12.9212,1.4881,179.14,2.0939,12.4426,1.4701,13.63,10.32,10.93,20.38,20.1999,28.67,12.12
2015-12-29,5.7324,11.478,2.032,25.5266,1.3563,424.05,10.12,36.6511,2.1575,22.6328,2.0502,12.8704,1.4812,178.49,2.0916,12.4006,1.47,13.68,10.3,11.26,20.49,20.45,29.541,12.01
2015-12-30,5.7686,11.477,2.0353,25.7256,1.3549,424.13,10.112,36.5988,2.1663,23.0037,2.0554,13.0105,1.4809,178.457,2.0955,12.4601,1.4639,13.59,10.23,10.93,20.58,20.43,28.83,11.93
2015-12-31,5.7799,11.418,2.0167,25.3908,1.3571,423.68,10.122,36.5988,2.1517,22.7641,2.0384,13.046,1.4734,177.12,2.0833,12.4581,1.4758,13.5601,10.23,11.0,20.61,20.09,29.26,11.81
2016-01-04,5.833,11.403,2.0491,25.4525,1.359,427.62,10.138,36.7029,2.1794,22.8643,2.0494,13.0521,1.4716,175.572,2.0955,12.4986,1.4747,13.56,10.38,10.98,20.41,19.87,29.72,11.47
2016-01-05,5.8731,11.373,2.0492,25.4086,1.3646,427.7,10.181,36.8551,2.1891,22.9371,2.0514,13.0613,1.4674,174.815,2.0922,12.6047,1.48,13.71,10.4,10.66,20.28,19.82,28.99,11.5
2016-01-06,5.8995,11.337,2.0698,25.6487,1.3573,426.74,10.126,36.6824,2.2037,23.1787,2.0589,13.0965,1.4626,173.28,2.0994,12.5569,1.4737,13.76,10.57,10.11,20.14,19.25,27.02,10.92
2016-01-07,5.8194,11.343,2.0841,26.0724,1.3385,420.18,9.99,36.1551,2.2067,23.5142,2.0652,12.9895,1.4627,172.01,2.0939,12.3859,1.4539,14.03,10.72,9.9,20.06,18.56,26.5456,10.27
2016-01-11,5.8245,11.293,2.0804,26.044,1.3394,425.19,9.993,36.1543,2.2173,24.4862,2.0684,13.0001,1.4548,171.242,2.0839,12.4044,1.4569,13.6054,10.57,9.25,19.83,18.26,25.59,9.74
2016-01-12,5.7925,11.198,2.0681,25.8066,1.3312,420.53,9.92,35.9729,2.2084,24.0078,2.0586,12.8144,1.4425,169.842,2.0739,12.3019,1.4462,13.55,10.52,9.17,19.95,18.38,25.18,9.555
2016-01-13,5.7585,11.193,2.072,25.8372,1.3234,417.67,9.889,35.7236,2.2151,23.89,2.0678,12.7102,1.4418,169.592,2.0713,12.2847,1.4508,13.9,10.57,9.09,20.0,18.03,24.32,9.37
2016-01-14,5.8285,11.218,2.0636,25.7395,1.3283,417.58,9.905,35.8536,2.2269,23.7677,2.0689,12.6289,1.4416,170.325,2.0702,12.3202,1.4491,13.5898,10.39,9.23,19.99,18.25,24.78,9.55
2016-01-19,5.771,11.074,2.0494,25.8587,1.2995,408.57,9.684,35.0753,2.2136,23.7695,2.0636,12.4846,1.4165,166.597,2.0354,12.0846,1.4212,13.87,10.5,8.49,20.07,18.0756,23.84,9.24
2016-01-20,5.8405,11.087,2.0504,26.2339,1.3053,409.57,9.716,35.2501,2.2037,23.716,2.0578,12.5942,1.4185,165.925,2.0378,12.1806,1.425,13.8899,10.64,8.24,19.79,17.555,23.56,9.08
2016-01-21,5.8688,11.115,2.0306,26.5958,1.3098,410.79,9.762,35.4146,2.1771,23.501,2.0292,12.488,1.4222,167.525,2.039,12.1736,1.4328,13.81,10.65,8.56,20.01,17.7222,23.8,9.36
2016-01-25,5.8768,11.098,2.0501,26.4831,1.3122,409.63,9.791,35.3969,2.2063,23.538,2.0352,12.4664,1.4239,168.515,2.0351,12.1761,1.4421,13.98,10.71,8.54,20.1,17.85,23.45,9.255
2016-01-26,5.8665,11.182,2.0511,26.4167,1.3201,411.14,9.854,35.6273,2.2098,23.4896,2.0257,12.4828,1.4348,169.941,2.0453,12.2512,1.4595,14.234,10.83,8.97,20.13,17.83,24.05,9.65
2016-01-27,5.8552,11.104,2.027,26.248,1.3062,409.5,9.748,35.2591,2.2137,23.3992,2.0069,12.3278,1.4243,168.922,2.0382,12.0941,1.445,14.13,10.86,9.18,20.1,17.68,23.89,9.48
2016-01-28,5.8435,11.185,2.0257,26.3313,1.3129,410.31,9.793,35.4249,2.2166,23.2149,2.0151,12.3544,1.4358,170.54,2.0477,12.1999,1.4556,13.967,10.75,9.7,20.03,17.6584,25.18,9.82
